,file_name,ch,strain,time,treatment,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,,,,,,,,,,,
7134,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00001_ch4_results_cell_2.npz,4,Vic,8,RDV,2,2,0,,,,,,,,,,,,
7135,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00001_ch4_results_cell_3.npz,4,Vic,8,RDV,3,3,0,,,,,,,,,,,,
7136,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00001_ch4_results_cell_4.npz,4,Vic,8,RDV,15,15,0,,,,,,,,,,,,
7137,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00001_ch4_results_cell_5.npz,4,Vic,8,RDV,125,31,1,94,,,,,,,,,,,
7138,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00001_ch4_results_cell_6.npz,4,Vic,8,RDV,9,9,0,,,,,,,,,,,,
7139,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00001_ch4_results_cell_7.npz,4,Vic,8,RDV,14,14,0,,,,,,,,,,,,
7140,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch3_results_cell_0.npz,3,Vic,8,RDV,1396,777,8,77.375,,,,,,,,,,,
7141,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch3_results_cell_1.npz,3,Vic,8,RDV,2979,1727,14,89.42857143,,,,,,,,,,,
7142,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch3_results_cell_2.npz,3,Vic,8,RDV,552,378,4,43.5,,,,,,,,,,,
7143,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch3_results_cell_3.npz,3,Vic,8,RDV,318,101,3,72.33333333,,,,,,,,,,,
7144,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch3_results_cell_4.npz,3,Vic,8,RDV,4131,1818,31,74.61290323,,,,,,,,,,,
7145,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch3_results_cell_5.npz,3,Vic,8,RDV,234,234,0,,,,,,,,,,,,
7146,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch4_results_cell_0.npz,4,Vic,8,RDV,81,81,0,,,,,,,,,,,,
7147,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch4_results_cell_1.npz,4,Vic,8,RDV,527,324,8,25.375,,,,,,,,,,,
7148,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch4_results_cell_2.npz,4,Vic,8,RDV,125,97,3,9.333333333,,,,,,,,,,,
7149,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch4_results_cell_3.npz,4,Vic,8,RDV,23,23,0,,,,,,,,,,,,
7150,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch4_results_cell_4.npz,4,Vic,8,RDV,717,365,14,25.14285714,,,,,,,,,,,
7151,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00002_ch4_results_cell_5.npz,4,Vic,8,RDV,27,27,0,,,,,,,,,,,,
7152,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_0.npz,3,Vic,8,RDV,44,44,0,,,,,,,,,,,,
7153,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_1.npz,3,Vic,8,RDV,64,64,0,,,,,,,,,,,,
7154,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_2.npz,3,Vic,8,RDV,21,21,0,,,,,,,,,,,,
7155,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_3.npz,3,Vic,8,RDV,179,27,1,152,,,,,,,,,,,
7156,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_4.npz,3,Vic,8,RDV,45,45,0,,,,,,,,,,,,
7157,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_5.npz,3,Vic,8,RDV,238,85,1,153,,,,,,,,,,,
7158,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_6.npz,3,Vic,8,RDV,77,77,0,,,,,,,,,,,,
7159,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_7.npz,3,Vic,8,RDV,15560,4880,144,74.16666667,,,,,,,,,,,
7160,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch3_results_cell_8.npz,3,Vic,8,RDV,479,265,2,107,,,,,,,,,,,
7161,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_0.npz,4,Vic,8,RDV,2,2,0,,,,,,,,,,,,
7162,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_1.npz,4,Vic,8,RDV,30,30,0,,,,,,,,,,,,
7163,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_2.npz,4,Vic,8,RDV,7,7,0,,,,,,,,,,,,
7164,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_3.npz,4,Vic,8,RDV,13,13,0,,,,,,,,,,,,
7165,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_4.npz,4,Vic,8,RDV,13,13,0,,,,,,,,,,,,
7166,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_5.npz,4,Vic,8,RDV,29,29,0,,,,,,,,,,,,
7167,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_6.npz,4,Vic,8,RDV,20,20,0,,,,,,,,,,,,
7168,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_7.npz,4,Vic,8,RDV,1142,641,27,18.55555556,,,,,,,,,,,
7169,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00003_ch4_results_cell_8.npz,4,Vic,8,RDV,225,109,7,16.57142857,,,,,,,,,,,
7170,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_0.npz,3,Vic,8,RDV,15,15,0,,,,,,,,,,,,
7171,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_10.npz,3,Vic,8,RDV,293,111,4,45.5,,,,,,,,,,,
7172,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_1.npz,3,Vic,8,RDV,227,80,2,73.5,,,,,,,,,,,
7173,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_2.npz,3,Vic,8,RDV,14,14,0,,,,,,,,,,,,
7174,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_3.npz,3,Vic,8,RDV,87,23,1,64,,,,,,,,,,,
7175,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_4.npz,3,Vic,8,RDV,193,83,2,55,,,,,,,,,,,
7176,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_5.npz,3,Vic,8,RDV,409,132,6,46.16666667,,,,,,,,,,,
7177,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_6.npz,3,Vic,8,RDV,37,37,0,,,,,,,,,,,,
7178,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_7.npz,3,Vic,8,RDV,83,83,0,,,,,,,,,,,,
7179,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_8.npz,3,Vic,8,RDV,83,64,1,19,,,,,,,,,,,
7180,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch3_results_cell_9.npz,3,Vic,8,RDV,770,308,9,51.33333333,,,,,,,,,,,
7181,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_0.npz,4,Vic,8,RDV,9,9,0,,,,,,,,,,,,
7182,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_10.npz,4,Vic,8,RDV,78,78,0,,,,,,,,,,,,
7183,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_1.npz,4,Vic,8,RDV,60,43,1,17,,,,,,,,,,,
7184,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_2.npz,4,Vic,8,RDV,4,4,0,,,,,,,,,,,,
7185,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_3.npz,4,Vic,8,RDV,35,19,1,16,,,,,,,,,,,
7186,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_4.npz,4,Vic,8,RDV,50,35,1,15,,,,,,,,,,,
7187,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_5.npz,4,Vic,8,RDV,97,97,0,,,,,,,,,,,,
7188,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_6.npz,4,Vic,8,RDV,15,15,0,,,,,,,,,,,,
7189,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_7.npz,4,Vic,8,RDV,67,49,1,18,,,,,,,,,,,
7190,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_8.npz,4,Vic,8,RDV,22,22,0,,,,,,,,,,,,
7191,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00004_ch4_results_cell_9.npz,4,Vic,8,RDV,19,19,0,,,,,,,,,,,,
7192,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_0.npz,3,Vic,8,RDV,32,32,0,,,,,,,,,,,,
7193,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_1.npz,3,Vic,8,RDV,328,116,6,35.33333333,,,,,,,,,,,
7194,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_2.npz,3,Vic,8,RDV,7072,3279,57,66.54385965,,,,,,,,,,,
7195,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_3.npz,3,Vic,8,RDV,33,33,0,,,,,,,,,,,,
7196,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_4.npz,3,Vic,8,RDV,93,46,1,47,,,,,,,,,,,
7197,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_5.npz,3,Vic,8,RDV,1003,447,13,42.76923077,,,,,,,,,,,
7198,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch3_results_cell_6.npz,3,Vic,8,RDV,55,43,1,12,,,,,,,,,,,
7199,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_0.npz,4,Vic,8,RDV,12,12,0,,,,,,,,,,,,
7200,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_1.npz,4,Vic,8,RDV,53,53,0,,,,,,,,,,,,
7201,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_2.npz,4,Vic,8,RDV,1441,714,28,25.96428571,,,,,,,,,,,
7202,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_3.npz,4,Vic,8,RDV,16,16,0,,,,,,,,,,,,
7203,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_4.npz,4,Vic,8,RDV,12,12,0,,,,,,,,,,,,
7204,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_5.npz,4,Vic,8,RDV,293,163,6,21.66666667,,,,,,,,,,,
7205,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00005_ch4_results_cell_6.npz,4,Vic,8,RDV,24,24,0,,,,,,,,,,,,
7206,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch3_results_cell_0.npz,3,Vic,8,RDV,3,3,0,,,,,,,,,,,,
7207,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch3_results_cell_1.npz,3,Vic,8,RDV,448,382,1,66,,,,,,,,,,,
7208,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch3_results_cell_2.npz,3,Vic,8,RDV,66,34,1,32,,,,,,,,,,,
7209,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch3_results_cell_3.npz,3,Vic,8,RDV,42,42,0,,,,,,,,,,,,
7210,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch3_results_cell_4.npz,3,Vic,8,RDV,1183,779,5,80.8,,,,,,,,,,,
7211,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch3_results_cell_5.npz,3,Vic,8,RDV,3370,827,47,54.10638298,,,,,,,,,,,
7212,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch4_results_cell_0.npz,4,Vic,8,RDV,0,0,0,,,,,,,,,,,,
7213,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch4_results_cell_1.npz,4,Vic,8,RDV,51,46,1,5,,,,,,,,,,,
7214,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch4_results_cell_2.npz,4,Vic,8,RDV,0,0,0,,,,,,,,,,,,
7215,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch4_results_cell_3.npz,4,Vic,8,RDV,20,20,0,,,,,,,,,,,,
7216,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch4_results_cell_4.npz,4,Vic,8,RDV,122,98,1,24,,,,,,,,,,,
7217,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00006_ch4_results_cell_5.npz,4,Vic,8,RDV,928,509,20,20.95,,,,,,,,,,,
7218,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_0.npz,3,Vic,8,RDV,4104,1261,17,167.2352941,,,,,,,,,,,
7219,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_1.npz,3,Vic,8,RDV,643,121,2,261,,,,,,,,,,,
7220,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_2.npz,3,Vic,8,RDV,58,58,0,,,,,,,,,,,,
7221,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_3.npz,3,Vic,8,RDV,199,97,1,102,,,,,,,,,,,
7222,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_4.npz,3,Vic,8,RDV,11320,3133,45,181.9333333,,,,,,,,,,,
7223,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_5.npz,3,Vic,8,RDV,266,237,1,29,,,,,,,,,,,
7224,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_6.npz,3,Vic,8,RDV,3477,669,12,234,,,,,,,,,,,
7225,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_7.npz,3,Vic,8,RDV,9395,2002,47,157.2978723,,,,,,,,,,,
7226,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_8.npz,3,Vic,8,RDV,36133,2714,151,221.3178808,,,,,,,,,,,
7227,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch3_results_cell_9.npz,3,Vic,8,RDV,65,65,0,,,,,,,,,,,,
7228,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_0.npz,4,Vic,8,RDV,553,276,10,27.7,,,,,,,,,,,
7229,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_1.npz,4,Vic,8,RDV,13,13,0,,,,,,,,,,,,
7230,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_2.npz,4,Vic,8,RDV,8,8,0,,,,,,,,,,,,
7231,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_3.npz,4,Vic,8,RDV,20,20,0,,,,,,,,,,,,
7232,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_4.npz,4,Vic,8,RDV,1031,412,19,32.57894737,,,,,,,,,,,
7233,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_5.npz,4,Vic,8,RDV,14,14,0,,,,,,,,,,,,
7234,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_6.npz,4,Vic,8,RDV,362,144,5,43.6,,,,,,,,,,,
7235,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_7.npz,4,Vic,8,RDV,666,328,11,30.72727273,,,,,,,,,,,
7236,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_8.npz,4,Vic,8,RDV,1321,399,16,57.625,,,,,,,,,,,
7237,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00007_ch4_results_cell_9.npz,4,Vic,8,RDV,8,8,0,,,,,,,,,,,,
7238,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch3_results_cell_0.npz,3,Vic,8,RDV,1652,582,20,53.5,,,,,,,,,,,
7239,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch3_results_cell_1.npz,3,Vic,8,RDV,962,860,3,34,,,,,,,,,,,
7240,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch3_results_cell_2.npz,3,Vic,8,RDV,3249,1281,25,78.72,,,,,,,,,,,
7241,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch3_results_cell_3.npz,3,Vic,8,RDV,335,233,1,102,,,,,,,,,,,
7242,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch3_results_cell_4.npz,3,Vic,8,RDV,3394,968,25,97.04,,,,,,,,,,,
7243,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch3_results_cell_5.npz,3,Vic,8,RDV,419,179,4,60,,,,,,,,,,,
7244,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch4_results_cell_0.npz,4,Vic,8,RDV,944,345,22,27.22727273,,,,,,,,,,,
7245,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch4_results_cell_1.npz,4,Vic,8,RDV,243,121,4,30.5,,,,,,,,,,,
7246,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch4_results_cell_2.npz,4,Vic,8,RDV,580,188,7,56,,,,,,,,,,,
7247,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch4_results_cell_3.npz,4,Vic,8,RDV,19,19,0,,,,,,,,,,,,
7248,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch4_results_cell_4.npz,4,Vic,8,RDV,1170,322,13,65.23076923,,,,,,,,,,,
7249,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00008_ch4_results_cell_5.npz,4,Vic,8,RDV,24,24,0,,,,,,,,,,,,
7250,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00009_ch3_results_cell_0.npz,3,Vic,8,RDV,42,20,2,11,,,,,,,,,,,
7251,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00009_ch3_results_cell_1.npz,3,Vic,8,RDV,350,136,5,42.8,,,,,,,,,,,
7252,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00009_ch4_results_cell_0.npz,4,Vic,8,RDV,5,5,0,,,,,,,,,,,,
7253,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00009_ch4_results_cell_1.npz,4,Vic,8,RDV,106,73,2,16.5,,,,,,,,,,,
7254,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_0.npz,3,Vic,8,RDV,152,58,2,47,,,,,,,,,,,
7255,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_1.npz,3,Vic,8,RDV,5625,4099,45,33.91111111,,,,,,,,,,,
7256,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_2.npz,3,Vic,8,RDV,350,125,4,56.25,,,,,,,,,,,
7257,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_3.npz,3,Vic,8,RDV,264,111,8,19.125,,,,,,,,,,,
7258,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_4.npz,3,Vic,8,RDV,114,66,1,48,,,,,,,,,,,
7259,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_5.npz,3,Vic,8,RDV,255,175,1,80,,,,,,,,,,,
7260,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_6.npz,3,Vic,8,RDV,127,78,1,49,,,,,,,,,,,
7261,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_7.npz,3,Vic,8,RDV,82,27,1,55,,,,,,,,,,,
7262,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_8.npz,3,Vic,8,RDV,123,50,1,73,,,,,,,,,,,
7263,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch3_results_cell_9.npz,3,Vic,8,RDV,43,43,0,,,,,,,,,,,,
7264,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_0.npz,4,Vic,8,RDV,31,31,0,,,,,,,,,,,,
7265,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_1.npz,4,Vic,8,RDV,507,408,12,8.25,,,,,,,,,,,
7266,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_2.npz,4,Vic,8,RDV,73,73,0,,,,,,,,,,,,
7267,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_3.npz,4,Vic,8,RDV,70,67,2,1.5,,,,,,,,,,,
7268,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_4.npz,4,Vic,8,RDV,39,39,0,,,,,,,,,,,,
7269,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_5.npz,4,Vic,8,RDV,70,70,0,,,,,,,,,,,,
7270,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_6.npz,4,Vic,8,RDV,56,46,1,10,,,,,,,,,,,
7271,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_7.npz,4,Vic,8,RDV,38,25,1,13,,,,,,,,,,,
7272,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_8.npz,4,Vic,8,RDV,13,13,0,,,,,,,,,,,,
7273,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00010_ch4_results_cell_9.npz,4,Vic,8,RDV,10,10,0,,,,,,,,,,,,
7274,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_0.npz,3,Vic,8,RDV,34,30,1,4,,,,,,,,,,,
7275,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_1.npz,3,Vic,8,RDV,109,50,1,59,,,,,,,,,,,
7276,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_2.npz,3,Vic,8,RDV,267,155,5,22.4,,,,,,,,,,,
7277,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_3.npz,3,Vic,8,RDV,3659,2592,33,32.33333333,,,,,,,,,,,
7278,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_4.npz,3,Vic,8,RDV,154,99,1,55,,,,,,,,,,,
7279,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_5.npz,3,Vic,8,RDV,208,72,3,45.33333333,,,,,,,,,,,
7280,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch3_results_cell_6.npz,3,Vic,8,RDV,337,239,4,24.5,,,,,,,,,,,
7281,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_0.npz,4,Vic,8,RDV,16,16,0,,,,,,,,,,,,
7282,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_1.npz,4,Vic,8,RDV,41,41,0,,,,,,,,,,,,
7283,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_2.npz,4,Vic,8,RDV,83,77,1,6,,,,,,,,,,,
7284,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_3.npz,4,Vic,8,RDV,685,487,17,11.64705882,,,,,,,,,,,
7285,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_4.npz,4,Vic,8,RDV,45,45,0,,,,,,,,,,,,
7286,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_5.npz,4,Vic,8,RDV,27,27,0,,,,,,,,,,,,
7287,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00011_ch4_results_cell_6.npz,4,Vic,8,RDV,96,96,0,,,,,,,,,,,,
7288,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_0.npz,3,Vic,8,RDV,3,3,0,,,,,,,,,,,,
7289,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_1.npz,3,Vic,8,RDV,19,19,0,,,,,,,,,,,,
7290,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_2.npz,3,Vic,8,RDV,19191,4176,151,99.43708609,,,,,,,,,,,
7291,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_3.npz,3,Vic,8,RDV,55,55,0,,,,,,,,,,,,
7292,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_4.npz,3,Vic,8,RDV,30,30,0,,,,,,,,,,,,
7293,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_5.npz,3,Vic,8,RDV,1596,205,11,126.4545455,,,,,,,,,,,
7294,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_6.npz,3,Vic,8,RDV,242,58,1,184,,,,,,,,,,,
7295,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_7.npz,3,Vic,8,RDV,38,38,0,,,,,,,,,,,,
7296,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_8.npz,3,Vic,8,RDV,2751,1353,18,77.66666667,,,,,,,,,,,
7297,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch3_results_cell_9.npz,3,Vic,8,RDV,218,26,1,192,,,,,,,,,,,
7298,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_0.npz,4,Vic,8,RDV,3,3,0,,,,,,,,,,,,
7299,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_1.npz,4,Vic,8,RDV,7,7,0,,,,,,,,,,,,
7300,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_2.npz,4,Vic,8,RDV,1109,663,23,19.39130435,,,,,,,,,,,
7301,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_3.npz,4,Vic,8,RDV,21,21,0,,,,,,,,,,,,
7302,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_4.npz,4,Vic,8,RDV,6,6,0,,,,,,,,,,,,
7303,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_5.npz,4,Vic,8,RDV,269,132,8,17.125,,,,,,,,,,,
7304,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_6.npz,4,Vic,8,RDV,16,16,0,,,,,,,,,,,,
7305,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_7.npz,4,Vic,8,RDV,8,8,0,,,,,,,,,,,,
7306,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_8.npz,4,Vic,8,RDV,206,133,5,14.6,,,,,,,,,,,
7307,CoV-FISH-10_Vero_8h_Vic_RDV_R1_00012_ch4_results_cell_9.npz,4,Vic,8,RDV,3,3,0,,,,,,,,,,,,
